"country","year","province","municipality","community","g4_hh_average_income_source_a_income_farming","g4_hh_average_income_source_b_income_harvesting","g4_hh_average_income_source_c_income_fishing_artisanal","g4_hh_average_income_source_d_income_fishing_aquaculture","g4_hh_average_income_source_e_income_buying_trading","g4_hh_average_income_source_f_income_processing","g4_hh_average_income_source_g_income_extraction","g4_hh_average_income_source_h_income_tourism","g4_hh_average_income_source_i_income_other_wage","g4_hh_average_income_source_j_income_industrial","g4_hh_average_income_source_k_income_other"
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,70,30,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",20,NA,NA,NA,NA,NA,NA,NA,80,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,40,NA,10,50,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,50,NA,20,30,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,50,NA,NA,NA,NA,NA,NA,50,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,80,NA,NA,NA,NA,NA,NA,NA,20
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",0,NA,50,NA,NA,NA,NA,NA,NA,NA,50
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,80,NA,NA,NA,NA,NA,NA,NA,20
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,30,NA,NA,NA,NA,NA,70,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,90
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,50,NA,50,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",10,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Salado Barra",NA,NA,40,NA,NA,NA,NA,40,NA,NA,20
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,10,NA,NA,NA,NA,NA,90
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,10,NA,NA,NA,NA,NA,90
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,25,NA,25,25,NA,25,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Salado Barra",NA,20,30,NA,NA,NA,NA,30,NA,NA,20
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,60,NA,40,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,50,NA,NA,NA,NA,NA,NA,NA,50
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,50,NA,50
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,50,NA,50
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,50,NA,NA,50,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,50,NA,50,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,70
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",50,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",50,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,50,50,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",50,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,50,NA,NA,NA,NA,NA,NA,NA,50
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,0,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,90
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",25,NA,50,NA,25,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,25,NA,NA,NA,NA,NA,75
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,10,NA,NA,NA,NA,NA,90
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,10,NA,NA,NA,NA,NA,90
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,20,NA,NA,NA,NA,NA,80
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,10,NA,NA,NA,NA,NA,90
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,10,NA,NA,NA,NA,NA,90
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,10,NA,NA,NA,NA,NA,90
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,10,NA,NA,NA,NA,NA,90
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,10,NA,NA,NA,NA,NA,90
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,10,NA,NA,NA,NA,NA,90,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",10,NA,20,NA,NA,NA,NA,NA,70,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,50,NA,NA,NA,50,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,10,NA,NA,NA,NA,NA,90
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,10,NA,NA,NA,NA,NA,90
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,95
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,95
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",25,NA,NA,NA,NA,NA,NA,NA,75,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Atlántida","El Porvenir","Porvenir Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
